com.samsung.shealth.calories_burned.details,6100041,1
extra_data,version,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.day_time,com.samsung.shealth.calories_burned.deviceuuid
59f77d88-ab9a-4f61-9247-a45783f0f85b.extra_data.json,,0.0,3604742,com.sec.android.app.shealth,1581462000752,1581375600665,59f77d88-ab9a-4f61-9247-a45783f0f85b,1537.7369,249.24574,1581379200000,yFuc3cHWzI,
10fb4f1a-ed70-47a2-926e-b562be22d695.extra_data.json,,0.0,4797661,com.sec.android.app.shealth,1582585204459,1582498801152,10fb4f1a-ed70-47a2-926e-b562be22d695,1515.581,331.31033,1582502400000,yFuc3cHWzI,
04180ca3-5105-4b6f-a305-d4cb0dab5d9c.extra_data.json,,0.0,4658163,com.sec.android.app.shealth,1575500401392,1575414011208,04180ca3-5105-4b6f-a305-d4cb0dab5d9c,1523.5431,328.1867,1575417600000,yFuc3cHWzI,
87bf9d28-a050-473c-846c-58cdc21f4b2d.extra_data.json,,0.0,275335,com.sec.android.app.shealth,1585436400951,1585350000636,87bf9d28-a050-473c-846c-58cdc21f4b2d,1599.5732,15.639175,1585353600000,yFuc3cHWzI,
426112e6-0eff-4c8e-abae-86a5a323bcb4.extra_data.json,,0.0,3292657,com.sec.android.app.shealth,1580598000913,1580511603405,426112e6-0eff-4c8e-abae-86a5a323bcb4,1543.5332,205.71825,1580515200000,yFuc3cHWzI,
68250ed6-dc71-4d91-b100-f5369c3e12e3.extra_data.json,,0.0,2005187,com.sec.android.app.shealth,1582930800751,1582844400618,68250ed6-dc71-4d91-b100-f5369c3e12e3,1567.4452,140.69458,1582848000000,yFuc3cHWzI,
360e7b6a-c651-4242-bea1-e5ceba9dc352.extra_data.json,,0.0,3527817,com.sec.android.app.shealth,1577870376359,1575932400652,360e7b6a-c651-4242-bea1-e5ceba9dc352,1539.1656,239.03624,1575936000000,yFuc3cHWzI,
e574683f-9df1-4350-9ca8-c582e88fd8a4.extra_data.json,,0.0,235846,com.sec.android.app.shealth,1585951200832,1585864800565,e574683f-9df1-4350-9ca8-c582e88fd8a4,1600.3066,16.341095,1585872000000,yFuc3cHWzI,
804de358-18db-4ffb-948f-aae147447900.extra_data.json,,0.0,1308476,com.sec.android.app.shealth,1583103601802,1583017201596,804de358-18db-4ffb-948f-aae147447900,1580.3849,98.599365,1583020800000,yFuc3cHWzI,
3159d8d3-211c-4c5c-afe8-e613b6f06b4d.extra_data.json,,0.0,3202901,com.sec.android.app.shealth,1581980400816,1581894000526,3159d8d3-211c-4c5c-afe8-e613b6f06b4d,1545.2002,231.76102,1581897600000,yFuc3cHWzI,
4ed66b8f-ac40-430d-805f-fdf219068739.extra_data.json,,0.0,4524710,com.sec.android.app.shealth,1583449200899,1583363129303,4ed66b8f-ac40-430d-805f-fdf219068739,1520.6505,320.0114,1583366400000,yFuc3cHWzI,
bbff4876-a5f5-40f3-af05-79e35ddc1ead.extra_data.json,,0.0,155407,com.sec.android.app.shealth,1586469600978,1586383202192,bbff4876-a5f5-40f3-af05-79e35ddc1ead,1601.8007,9.534547,1586390400000,yFuc3cHWzI,
af82f5c2-6b9c-488d-9e4b-449f77d1aad5.extra_data.json,,0.0,4449565,com.sec.android.app.shealth,1581116402223,1581030000728,af82f5c2-6b9c-488d-9e4b-449f77d1aad5,1522.0461,275.65695,1581033600000,yFuc3cHWzI,
f519de15-2dcc-4036-8584-561154bd2519.extra_data.json,,0.0,624148,com.sec.android.app.shealth,1586988001206,1586901600633,f519de15-2dcc-4036-8584-561154bd2519,1593.0948,49.37331,1586908800000,yFuc3cHWzI,
6473bca4-9232-4cbc-896c-28fa3ead170b.extra_data.json,,0.0,1073680,com.sec.android.app.shealth,1583625180347,1583535600619,6473bca4-9232-4cbc-896c-28fa3ead170b,1584.7457,70.06502,1583539200000,yFuc3cHWzI,
5f3ba91e-095a-41e5-9ae3-1eba306e35a3.extra_data.json,,0.0,1121003,com.sec.android.app.shealth,1582498801504,1582412831496,5f3ba91e-095a-41e5-9ae3-1eba306e35a3,1583.867,74.18411,1582416000000,yFuc3cHWzI,
c22a6cbb-9f33-4ace-88fb-e31d9a3999cc.extra_data.json,,0.0,3754888,com.sec.android.app.shealth,1581634801001,1581548400584,c22a6cbb-9f33-4ace-88fb-e31d9a3999cc,1534.9484,278.0203,1581552000000,yFuc3cHWzI,
d2270916-5ade-4eab-b8ff-cd89188df924.extra_data.json,,0.0,136065,com.sec.android.app.shealth,1587506401102,1587420000687,d2270916-5ade-4eab-b8ff-cd89188df924,1602.1599,9.310562,1587427200000,yFuc3cHWzI,
e64ca91c-deaa-4ecb-97e0-e1478cedf03c.extra_data.json,,0.0,4270573,com.sec.android.app.shealth,1577870376574,1576450801123,e64ca91c-deaa-4ecb-97e0-e1478cedf03c,1525.3706,292.08997,1576454400000,yFuc3cHWzI,
339432bf-4d88-410b-a7e3-5b7d080adad2.extra_data.json,,0.0,3056358,com.sec.android.app.shealth,1583967600879,1583881200620,339432bf-4d88-410b-a7e3-5b7d080adad2,1547.9219,204.39888,1583884800000,yFuc3cHWzI,
8af8ab12-0b65-4f8d-9bcd-2cf040db3494.extra_data.json,,0.0,3556687,com.sec.android.app.shealth,1584140401014,1584054010466,8af8ab12-0b65-4f8d-9bcd-2cf040db3494,1538.6294,243.24039,1584057600000,yFuc3cHWzI,
2773bbc7-a3a6-44ba-8e8e-43ca61184198.extra_data.json,,0.0,99911,com.sec.android.app.shealth,1583017201896,1582930800511,2773bbc7-a3a6-44ba-8e8e-43ca61184198,1602.8313,7.668091,1582934400000,yFuc3cHWzI,
ebe47252-9e6a-45cd-bc78-7241f9d21d3d.extra_data.json,,0.0,259721,com.sec.android.app.shealth,1588024801043,1587938400727,ebe47252-9e6a-45cd-bc78-7241f9d21d3d,1599.8633,18.36013,1587945600000,yFuc3cHWzI,
19864317-acca-484d-a3ec-1286c5b44bf4.extra_data.json,,0.0,3481363,com.sec.android.app.shealth,1582153200715,1582066800559,19864317-acca-484d-a3ec-1286c5b44bf4,1540.0284,234.12805,1582070400000,yFuc3cHWzI,
3a00be80-3eeb-418e-b600-6929aa46dd9f.extra_data.json,,0.0,352173,com.sec.android.app.shealth,1588543200784,1588456814128,3a00be80-3eeb-418e-b600-6929aa46dd9f,1598.1461,20.447021,1588464000000,yFuc3cHWzI,
65dae6b3-f030-4dde-ba7f-556875038e93.extra_data.json,,0.0,1174854,com.sec.android.app.shealth,1577870376788,1576969203621,65dae6b3-f030-4dde-ba7f-556875038e93,1582.8667,83.78339,1576972800000,yFuc3cHWzI,
7fe51f20-31f6-4865-9ae7-3ea7001fcece.extra_data.json,,0.0,3652228,com.sec.android.app.shealth,1583535600817,1583449200675,7fe51f20-31f6-4865-9ae7-3ea7001fcece,1536.8551,256.90372,1583452800000,yFuc3cHWzI,
e19cd5b6-dfdb-45fa-b31c-8de6d4b3914c.extra_data.json,,0.0,99753,com.sec.android.app.shealth,1584658803739,1584572400493,e19cd5b6-dfdb-45fa-b31c-8de6d4b3914c,1602.8344,5.991455,1584576000000,yFuc3cHWzI,
29d73a48-c46e-4e35-9fb5-82a6b2036069.extra_data.json,,0.0,114722,com.sec.android.app.shealth,1584486000937,1584399600697,29d73a48-c46e-4e35-9fb5-82a6b2036069,1602.5563,6.9796753,1584403200000,yFuc3cHWzI,
fd8321f9-0b55-4a17-91b5-65b48c899092.extra_data.json,,0.0,237984,com.sec.android.app.shealth,1589061601006,1588975200851,fd8321f9-0b55-4a17-91b5-65b48c899092,1600.267,14.996079,1588982400000,yFuc3cHWzI,
488b8cb2-6ed7-48e7-8099-204a34cc9f73.extra_data.json,,0.0,3547600,com.sec.android.app.shealth,1582671602832,1582585203407,488b8cb2-6ed7-48e7-8099-204a34cc9f73,1538.7982,244.64722,1582588800000,yFuc3cHWzI,
e0ae328c-c351-4878-b336-3c587aa4d1ce.extra_data.json,,0.0,154338,com.sec.android.app.shealth,1589580001201,1589493601334,e0ae328c-c351-4878-b336-3c587aa4d1ce,1601.8206,10.357899,1589500800000,yFuc3cHWzI,
781cfc7c-3cd6-4a6c-b1de-fe0f548a7759.extra_data.json,,0.0,51092,com.sec.android.app.shealth,1585004408774,1584918000610,781cfc7c-3cd6-4a6c-b1de-fe0f548a7759,1603.7382,3.7571385,1584921600000,yFuc3cHWzI,
dc7bf54e-e949-48c3-a952-ad82169a18d2.extra_data.json,,0.0,3691901,com.sec.android.app.shealth,1584054000762,1583967600559,dc7bf54e-e949-48c3-a952-ad82169a18d2,1536.118,239.75922,1583971200000,yFuc3cHWzI,
aa03cdc8-93e4-42d7-80aa-d75e0f3c4594.extra_data.json,,0.0,187548,com.sec.android.app.shealth,1585177201329,1585090800517,aa03cdc8-93e4-42d7-80aa-d75e0f3c4594,1601.2036,15.426195,1585094400000,yFuc3cHWzI,
52ae9990-9f8a-4cfc-b5de-a1034593dfcd.extra_data.json,,0.0,5154707,com.sec.android.app.shealth,1577870376969,1577487600622,52ae9990-9f8a-4cfc-b5de-a1034593dfcd,1508.9498,297.52148,1577491200000,yFuc3cHWzI,
afaa6e8b-f3ab-433d-bd33-b2172b34e385.extra_data.json,,0.0,418737,com.sec.android.app.shealth,1590098401187,1590012001052,afaa6e8b-f3ab-433d-bd33-b2172b34e385,1596.9099,24.951614,1590019200000,yFuc3cHWzI,
e38a8d69-b73e-4120-9631-7823fde522fb.extra_data.json,,0.0,2985654,com.sec.android.app.shealth,1583190000756,1583103601565,e38a8d69-b73e-4120-9631-7823fde522fb,1549.2351,217.85316,1583107200000,yFuc3cHWzI,
19bf9697-ec98-4a4c-bf0f-c63bbe0b7389.extra_data.json,,0.0,598941,com.sec.android.app.shealth,1584572400675,1584486000800,19bf9697-ec98-4a4c-bf0f-c63bbe0b7389,1593.5629,46.587708,1584489600000,yFuc3cHWzI,
b0ddcc93-087a-44b9-aac3-4c228ddd8cda.extra_data.json,,0.0,238517,com.sec.android.app.shealth,1578092400859,1578006000669,b0ddcc93-087a-44b9-aac3-4c228ddd8cda,1600.257,13.948186,1578009600000,yFuc3cHWzI,
95399729-70ad-4033-8d4e-5a07d2f7ca8b.extra_data.json,,0.0,76038,com.sec.android.app.shealth,1585519200788,1585436400807,95399729-70ad-4033-8d4e-5a07d2f7ca8b,1603.2747,4.062439,1585440000000,yFuc3cHWzI,
632a2f62-4f25-4217-b238-836867539d8d.extra_data.json,,0.0,283740,com.sec.android.app.shealth,1585692000797,1585605600813,632a2f62-4f25-4217-b238-836867539d8d,1599.4171,17.43608,1585612800000,yFuc3cHWzI,
4eb4417d-5fa0-4623-bb61-4f1bd04e7a38.extra_data.json,,0.0,170079,com.sec.android.app.shealth,1590616800715,1590530400577,4eb4417d-5fa0-4623-bb61-4f1bd04e7a38,1601.5281,13.039172,1590537600000,yFuc3cHWzI,
6e1f516b-c486-481d-871a-9a7a0b1be09b.extra_data.json,,0.0,1385067,com.sec.android.app.shealth,1583708400980,1583625189993,6e1f516b-c486-481d-871a-9a7a0b1be09b,1578.9625,90.79132,1583625600000,yFuc3cHWzI,
83adb49c-4723-4431-bae5-906f17a7c987.extra_data.json,,0.0,237966,com.sec.android.app.shealth,1591135201202,1591048804289,83adb49c-4723-4431-bae5-906f17a7c987,1600.2672,21.585728,1591056000000,yFuc3cHWzI,
3ca07451-bfa5-4cb3-80e9-9aa909c74e64.extra_data.json,,0.0,19343,com.sec.android.app.shealth,1586037600843,1585951210699,3ca07451-bfa5-4cb3-80e9-9aa909c74e64,1604.3276,1.1300507,1585958400000,yFuc3cHWzI,
5186b0fa-1abb-4bdf-8c29-e79df8b44fdf.extra_data.json,,0.0,448617,com.sec.android.app.shealth,1578610801228,1578524402143,5186b0fa-1abb-4bdf-8c29-e79df8b44fdf,1596.355,29.307634,1578528000000,yFuc3cHWzI,
1c3db282-f78f-4464-aabb-71be94743fe2.extra_data.json,,0.0,226505,com.sec.android.app.shealth,1585090800636,1585004408209,1c3db282-f78f-4464-aabb-71be94743fe2,1600.4801,15.988549,1585008000000,yFuc3cHWzI,
b98d5f0c-7c01-4a4d-bc66-0a4447f24518.extra_data.json,,0.0,129261,com.sec.android.app.shealth,1591653601236,1591567203556,b98d5f0c-7c01-4a4d-bc66-0a4447f24518,1602.2861,8.868955,1591574400000,yFuc3cHWzI,
492ed803-c017-4abd-b7c3-a1044c2b172b.extra_data.json,,0.0,4887394,com.sec.android.app.shealth,1584226801954,1584140400722,492ed803-c017-4abd-b7c3-a1044c2b172b,1513.9146,320.49442,1584144000000,yFuc3cHWzI,
ccbe41d3-7f48-4ca2-8ec0-46449be38ae4.extra_data.json,,0.0,45222,com.sec.android.app.shealth,1579129201782,1579042800904,ccbe41d3-7f48-4ca2-8ec0-46449be38ae4,1603.847,3.3765564,1579046400000,yFuc3cHWzI,
a7331904-e951-445f-8d4f-a6d54baf82b8.extra_data.json,,0.0,148474,com.sec.android.app.shealth,1592172001158,1592085602174,a7331904-e951-445f-8d4f-a6d54baf82b8,1601.9294,8.193758,1592092800000,yFuc3cHWzI,
f0f86262-de41-42b3-ad78-386b563dd154.extra_data.json,,0.0,139267,com.sec.android.app.shealth,1586556000715,1586469600831,f0f86262-de41-42b3-ad78-386b563dd154,1602.1005,9.281062,1586476800000,yFuc3cHWzI,
296951ea-4d3a-4056-8e80-c127eca5d272.extra_data.json,,0.0,128057,com.sec.android.app.shealth,1585605600945,1585519200622,296951ea-4d3a-4056-8e80-c127eca5d272,1602.3086,11.642448,1585526400000,yFuc3cHWzI,
657908c6-99e6-478d-94ee-857e07cb1b13.extra_data.json,,0.0,122324,com.sec.android.app.shealth,1586124001026,1586037600702,657908c6-99e6-478d-94ee-857e07cb1b13,1602.4152,8.278442,1586044800000,yFuc3cHWzI,
b4a8f51f-4786-4939-84a4-f5ac2643ef58.extra_data.json,,0.0,4120805,com.sec.android.app.shealth,1579647600805,1579561200624,b4a8f51f-4786-4939-84a4-f5ac2643ef58,1528.1522,286.75165,1579564800000,yFuc3cHWzI,
9c715725-27b6-4f17-b9b4-d78ecc85e4c6.extra_data.json,,0.0,212502,com.sec.android.app.shealth,1584745200953,1584658803451,9c715725-27b6-4f17-b9b4-d78ecc85e4c6,1600.7402,17.075378,1584662400000,yFuc3cHWzI,
b2392c9f-63ef-4e22-83f9-0ddee7ec64cf.extra_data.json,,0.0,554772,com.sec.android.app.shealth,1587074400847,1586988001035,b2392c9f-63ef-4e22-83f9-0ddee7ec64cf,1594.3834,47.12685,1586995200000,yFuc3cHWzI,
2706351d-cd00-455d-ab0a-e4fcc55cc3a8.extra_data.json,,0.0,31215,com.sec.android.app.shealth,1586210401139,1586124000774,2706351d-cd00-455d-ab0a-e4fcc55cc3a8,1604.1072,3.795105,1586131200000,yFuc3cHWzI,
ee5e1cb3-4f7c-4cd6-9c16-f9e882de148d.extra_data.json,,0.0,524634,com.sec.android.app.shealth,1586642400937,1586556000568,ee5e1cb3-4f7c-4cd6-9c16-f9e882de148d,1594.9431,41.639904,1586563200000,yFuc3cHWzI,
b7b25bdc-36bd-47d3-9155-74715499e5c1.extra_data.json,,0.0,180352,com.sec.android.app.shealth,1592690404201,1592604000828,b7b25bdc-36bd-47d3-9155-74715499e5c1,1601.3373,12.372004,1592611200000,yFuc3cHWzI,
c0928aae-472a-463d-91e3-c45cecadcbcc.extra_data.json,,0.0,91506,com.sec.android.app.shealth,1587160801968,1587074400634,c0928aae-472a-463d-91e3-c45cecadcbcc,1602.9874,8.903534,1587081600000,yFuc3cHWzI,
57842b0c-2f70-4181-8533-749eb07c9cd8.extra_data.json,,0.0,2945588,com.sec.android.app.shealth,1580166000907,1580079601903,57842b0c-2f70-4181-8533-749eb07c9cd8,1549.9794,188.62463,1580083200000,yFuc3cHWzI,
116aa2c8-70d3-49a7-b699-a49475fcbeeb.extra_data.json,,0.0,384045,com.sec.android.app.shealth,1586728801258,1586642410772,116aa2c8-70d3-49a7-b699-a49475fcbeeb,1597.5541,29.082855,1586649600000,yFuc3cHWzI,
6e14aa42-88b1-4527-b699-0a83a9479ef8.extra_data.json,,0.0,190756,com.sec.android.app.shealth,1585263600718,1585177200835,6e14aa42-88b1-4527-b699-0a83a9479ef8,1601.1442,14.396053,1585180800000,yFuc3cHWzI,
8d2655fa-a401-4585-ba02-1bdacb4740f7.extra_data.json,,0.0,341234,com.sec.android.app.shealth,1587592800735,1587506400867,8d2655fa-a401-4585-ba02-1bdacb4740f7,1598.3494,22.723398,1587513600000,yFuc3cHWzI,
bd86a6eb-287d-4291-ac91-cc9febded4fa.extra_data.json,,0.0,406998,com.sec.android.app.shealth,1587679200954,1587592800611,bd86a6eb-287d-4291-ac91-cc9febded4fa,1597.1278,26.08112,1587600000000,yFuc3cHWzI,
f36ef9e5-143d-4d5c-bf2f-67eb5a4b3f8e.extra_data.json,,0.0,181020,com.sec.android.app.shealth,1593208801631,1593122400863,f36ef9e5-143d-4d5c-bf2f-67eb5a4b3f8e,1601.3248,11.177986,1593129600000,yFuc3cHWzI,
cef0a1b9-5404-456c-bd70-d5a0650e97ab.extra_data.json,,0.0,284802,com.sec.android.app.shealth,1587247201176,1587160801767,cef0a1b9-5404-456c-bd70-d5a0650e97ab,1599.3975,19.604204,1587168000000,yFuc3cHWzI,
284b36c3-4874-493a-9457-58a2ab393867.extra_data.json,,0.0,214625,com.sec.android.app.shealth,1585778401198,1585692000717,284b36c3-4874-493a-9457-58a2ab393867,1600.7008,18.146568,1585699200000,yFuc3cHWzI,
97a92746-88bc-4191-a4c8-cfd11361b4f2.extra_data.json,,0.0,698489,com.sec.android.app.shealth,1580684400601,1580598000696,97a92746-88bc-4191-a4c8-cfd11361b4f2,1591.7141,46.63556,1580601600000,yFuc3cHWzI,
2ae43b5a-27f6-49b8-b98f-ed6c048229c5.extra_data.json,,0.0,317079,com.sec.android.app.shealth,1588197600785,1588111200643,2ae43b5a-27f6-49b8-b98f-ed6c048229c5,1598.798,24.264513,1588118400000,yFuc3cHWzI,
6beae91a-299f-42b1-9a5a-4ea3a3b56132.extra_data.json,,0.0,228105,com.sec.android.app.shealth,1588111200786,1588024800817,6beae91a-299f-42b1-9a5a-4ea3a3b56132,1600.4504,15.539743,1588032000000,yFuc3cHWzI,
c98b88c7-f8e7-4133-81d1-370c5cfa258b.extra_data.json,,0.0,109654,com.sec.android.app.shealth,1588716000849,1588629601138,c98b88c7-f8e7-4133-81d1-370c5cfa258b,1602.6504,6.523594,1588636800000,yFuc3cHWzI,
2cc01655-aff6-4e61-960b-3aa11985514b.extra_data.json,,0.0,277199,com.sec.android.app.shealth,1593727201662,1593640802236,2cc01655-aff6-4e61-960b-3aa11985514b,1599.5386,18.092178,1593648000000,yFuc3cHWzI,
d0adce02-3a2a-4cd3-a0c3-43430ed472ca.extra_data.json,,0.0,238914,com.sec.android.app.shealth,1586296800851,1586210410948,d0adce02-3a2a-4cd3-a0c3-43430ed472ca,1600.2498,15.828125,1586217600000,yFuc3cHWzI,
f15a03df-2494-4092-9eb8-7334b1ce6ff2.extra_data.json,,0.0,416720,com.sec.android.app.shealth,1588629601480,1588543200631,f15a03df-2494-4092-9eb8-7334b1ce6ff2,1596.9473,31.20257,1588550400000,yFuc3cHWzI,
26970341-da74-4a50-9301-0230cde834a7.extra_data.json,,0.0,357903,com.sec.android.app.shealth,1589234400882,1589148048754,26970341-da74-4a50-9301-0230cde834a7,1598.0397,24.908691,1589155200000,yFuc3cHWzI,
df5a8a3a-7326-4f64-958f-789ec8148465.extra_data.json,,0.0,5364531,com.sec.android.app.shealth,1581202800765,1581116401785,df5a8a3a-7326-4f64-958f-789ec8148465,1505.0529,344.48645,1581120000000,yFuc3cHWzI,
28b40ec6-686c-4eec-96d2-ecb82f3f57f3.extra_data.json,,0.0,183410,com.sec.android.app.shealth,1594245601137,1594159204184,28b40ec6-686c-4eec-96d2-ecb82f3f57f3,1601.2805,15.943848,1594166400000,yFuc3cHWzI,
08da197f-4150-4ee3-b359-6aa0886b4e66.extra_data.json,,0.0,112318,com.sec.android.app.shealth,1589752800936,1589666401078,08da197f-4150-4ee3-b359-6aa0886b4e66,1602.6008,8.525236,1589673600000,yFuc3cHWzI,
bf2bf85a-2618-4fcb-9920-183045ea4c3b.extra_data.json,,0.0,264387,com.sec.android.app.shealth,1589148049276,1589061600725,bf2bf85a-2618-4fcb-9920-183045ea4c3b,1599.7766,20.894215,1589068800000,yFuc3cHWzI,
5263b262-16fb-4b16-8658-dca3ca3d7c3a.extra_data.json,,0.0,95238,com.sec.android.app.shealth,1586815201253,1586728801072,5263b262-16fb-4b16-8658-dca3ca3d7c3a,1602.9181,10.405147,1586736000000,yFuc3cHWzI,
ea0c8f17-16a5-4e86-943f-37e3c4f3ed8b.extra_data.json,,0.0,3044557,com.sec.android.app.shealth,1581721201946,1581634800830,ea0c8f17-16a5-4e86-943f-37e3c4f3ed8b,1548.1411,227.36774,1581638400000,yFuc3cHWzI,
09a4cc2a-047a-4739-9bcb-77ac5fd5ae59.extra_data.json,,0.0,128321,com.sec.android.app.shealth,1590271200915,1590184800817,09a4cc2a-047a-4739-9bcb-77ac5fd5ae59,1602.3037,11.203786,1590192000000,yFuc3cHWzI,
9532bfd7-c8fb-4ccf-808b-705d48c4c581.extra_data.json,,0.0,97780,com.sec.android.app.shealth,1594764001118,1594677601389,9532bfd7-c8fb-4ccf-808b-705d48c4c581,1602.871,6.9680405,1594684800000,yFuc3cHWzI,
a75afca2-9758-4934-b762-be52914e327e.extra_data.json,,0.0,22411,com.sec.android.app.shealth,1589666401620,1589580000989,a75afca2-9758-4934-b762-be52914e327e,1604.2708,1.3921394,1589587200000,yFuc3cHWzI,
ec704275-9ffa-42f0-98ea-258e914e65bb.extra_data.json,,0.0,34681,com.sec.android.app.shealth,1587333600755,1587247200891,ec704275-9ffa-42f0-98ea-258e914e65bb,1604.0428,4.1168804,1587254400000,yFuc3cHWzI,
dc794899-5d86-4508-8c7b-5b88c7ceba0a.extra_data.json,,0.0,205162,com.sec.android.app.shealth,1590789600698,1590703200540,dc794899-5d86-4508-8c7b-5b88c7ceba0a,1600.8766,13.766353,1590710400000,yFuc3cHWzI,
9f9052ec-562a-4010-bf88-cdb2424fdbb1.extra_data.json,,0.0,4329068,com.sec.android.app.shealth,1582239600731,1582153200592,9f9052ec-562a-4010-bf88-cdb2424fdbb1,1524.2842,288.11655,1582156800000,yFuc3cHWzI,
4ceae7d9-8229-43e2-b52e-a459aa15e51d.extra_data.json,,0.0,225444,com.sec.android.app.shealth,1595282401207,1595196003847,4ceae7d9-8229-43e2-b52e-a459aa15e51d,1600.4999,12.92181,1595203200000,yFuc3cHWzI,
0c63816e-76d8-44de-98fe-feecd9935d8c.extra_data.json,,0.0,833863,com.sec.android.app.shealth,1591308000834,1591221600876,0c63816e-76d8-44de-98fe-feecd9935d8c,1589.1998,53.619385,1591228800000,yFuc3cHWzI,
7f29264e-b13a-4be0-84c9-63e974b3f509.extra_data.json,,0.0,274669,com.sec.android.app.shealth,1590184801065,1590098400957,7f29264e-b13a-4be0-84c9-63e974b3f509,1599.5856,16.240833,1590105600000,yFuc3cHWzI,
a488d006-d9c7-4e42-97f3-405d934fabbf.extra_data.json,,0.0,155543,com.sec.android.app.shealth,1587765600850,1587679200793,a488d006-d9c7-4e42-97f3-405d934fabbf,1601.7981,8.906822,1587686400000,yFuc3cHWzI,
a69e29a2-ce2b-41dc-b6ca-0888339b9062.extra_data.json,,0.0,212629,com.sec.android.app.shealth,1591826400820,1591740002043,a69e29a2-ce2b-41dc-b6ca-0888339b9062,1600.7378,15.198023,1591747200000,yFuc3cHWzI,
0f718cc7-7349-431c-9d9a-8a3dd2613c1a.extra_data.json,,0.0,3133513,com.sec.android.app.shealth,1582758001069,1582671602411,0f718cc7-7349-431c-9d9a-8a3dd2613c1a,1546.489,260.27823,1582675200000,yFuc3cHWzI,
b03a56c2-be09-45a8-a4ef-c1d4aa8408fc.extra_data.json,,0.0,18676,com.sec.android.app.shealth,1595800801990,1595714400430,b03a56c2-be09-45a8-a4ef-c1d4aa8408fc,1604.3402,0.9709854,1595721600000,yFuc3cHWzI,
308f4635-f8f5-411a-b217-889bdf4ab421.extra_data.json,,0.0,238115,com.sec.android.app.shealth,1592344800982,1592258403551,308f4635-f8f5-411a-b217-889bdf4ab421,1600.2645,16.04755,1592265600000,yFuc3cHWzI,
609f3b74-523c-406a-967f-220ca721136b.extra_data.json,,0.0,201023,com.sec.android.app.shealth,1588284000867,1588197600577,609f3b74-523c-406a-967f-220ca721136b,1600.9534,17.097029,1588204800000,yFuc3cHWzI,
920836a3-a4f9-486f-bfeb-69966d652850.extra_data.json,,0.0,4663379,com.sec.android.app.shealth,1583276400881,1583190000615,920836a3-a4f9-486f-bfeb-69966d652850,1518.0752,316.7547,1583193600000,yFuc3cHWzI,
dc2c0392-6b08-453c-944b-d1a382d31700.extra_data.json,,0.0,99105,com.sec.android.app.shealth,1590703200792,1590616800612,dc2c0392-6b08-453c-944b-d1a382d31700,1602.8463,11.763844,1590624000000,yFuc3cHWzI,
ed3ebf29-c557-4778-b12c-44efccba57cf.extra_data.json,,0.0,1727704,com.sec.android.app.shealth,1592863202495,1592776801028,ed3ebf29-c557-4778-b12c-44efccba57cf,1572.5988,108.834045,1592784000000,yFuc3cHWzI,
e82154db-ab39-4d36-97bc-7136daf727b4.extra_data.json,,0.0,440484,com.sec.android.app.shealth,1596319201681,1596232800927,e82154db-ab39-4d36-97bc-7136daf727b4,1596.506,28.035835,1596240000000,yFuc3cHWzI,
311587c2-f9ee-43d6-9834-5d6161a945fa.extra_data.json,,0.0,187158,com.sec.android.app.shealth,1588802400687,1588716000632,311587c2-f9ee-43d6-9834-5d6161a945fa,1601.2109,11.240944,1588723200000,yFuc3cHWzI,
68e7757d-1cb6-4ba7-8913-f270d26e9d93.extra_data.json,,0.0,442346,com.sec.android.app.shealth,1587852000786,1587765600583,68e7757d-1cb6-4ba7-8913-f270d26e9d93,1596.4714,28.249191,1587772800000,yFuc3cHWzI,
44740a2e-8cc6-4553-8998-7b8beae024a9.extra_data.json,,0.0,4654285,com.sec.android.app.shealth,1583797070314,1583708400622,44740a2e-8cc6-4553-8998-7b8beae024a9,1518.244,309.74506,1583712000000,yFuc3cHWzI,
d6b41a65-1f0d-47ff-9315-79068299a9d9.extra_data.json,,0.0,497033,com.sec.android.app.shealth,1593381601162,1593295200679,d6b41a65-1f0d-47ff-9315-79068299a9d9,1595.4557,35.529785,1593302400000,yFuc3cHWzI,
351e0f5c-e314-427c-bdfc-22e8b00a4e2e.extra_data.json,,0.0,562774,com.sec.android.app.shealth,1589320800606,1589234400697,351e0f5c-e314-427c-bdfc-22e8b00a4e2e,1594.2346,37.967937,1589241600000,yFuc3cHWzI,
ac487038-7a20-46fa-8f2b-7f4ebe7412c5.extra_data.json,,0.0,80306,com.sec.android.app.shealth,1588370400878,1588284000687,ac487038-7a20-46fa-8f2b-7f4ebe7412c5,1603.1956,4.859966,1588291200000,yFuc3cHWzI,
04812134-8bf6-4750-8ed1-b43686ae1ec0.extra_data.json,,0.0,92579,com.sec.android.app.shealth,1596837604505,1596751429119,04812134-8bf6-4750-8ed1-b43686ae1ec0,1602.9675,6.094349,1596758400000,yFuc3cHWzI,
c1770f06-23c5-464a-bbc3-d053ed832be3.extra_data.json,,0.0,1667806,com.sec.android.app.shealth,1593900000926,1593813600894,c1770f06-23c5-464a-bbc3-d053ed832be3,1573.7112,100.17253,1593820800000,yFuc3cHWzI,
