id,create_time,distance,step_count,day_time,speed,active_time,update_time,walk_step_count,calorie,run_step_count,healthy_step
200,2019-12-13 23:00:01.367,6060.826,7260,1576195200000,3.8831544,3475500,2019-12-13 23:00:01.367,6733,288.86453,527,0
201,2020-03-07 08:46:56.845,1498.7173,1817,1583539200000,1.7914495,836594,2020-03-07 18:35:00.984,1734,70.06502,83,0
202,2020-03-24 23:00:00.887,311.925,356,1585008000000,3.524916,167513,2020-03-24 23:00:00.887,315,15.988549,41,0
203,2020-05-10 22:01:00.327,385.09235,420,1589068800000,5.9851356,187371,2020-05-10 22:01:00.327,361,20.894215,59,0
204,2020-03-11 06:21:39.627,4503.266,5739,1583884800000,1.5651226,2877261,2020-03-11 13:27:47.778,5716,203.05246,23,0
205,2020-03-10 07:26:06.912,6213.6167,7725,1583798400000,1.6107241,3857654,2020-03-10 19:53:28.788,7537,286.4312,188,0
206,2020-03-27 23:00:01.311,176.07556,188,1585267200000,2.8934155,91875,2020-03-27 23:00:01.311,175,9.422871,13,0
207,2020-01-27 06:13:58.997,3954.1426,4862,1580083200000,1.5243729,2593946,2020-01-27 17:24:45.975,4642,188.62463,220,0
208,2019-12-16 23:00:03.367,6173.0024,7563,1576454400000,4.5076604,3740384,2019-12-16 23:00:03.367,7179,290.77988,384,0
209,2020-03-14 07:41:55.663,6801.0664,8363,1584144000000,1.6349838,4159714,2020-03-14 20:40:16.617,8020,317.00763,343,0
210,2020-05-13 22:00:01.424,278.97513,289,1589328000000,6.9163556,131780,2020-05-13 22:00:01.424,255,14.799904,34,0
211,2020-03-30 22:00:13.265,209.47571,206,1585526400000,6.25099,97826,2020-03-30 22:00:13.265,171,11.642448,35,0
212,2019-12-19 23:00:01.166,122.55469,135,1576713600000,2.447384,70471,2019-12-19 23:00:01.166,128,6.0076904,7,0
213,2020-01-30 07:48:37.894,5448.102,6788,1580342400000,1.5999615,3405145,2020-01-30 23:00:02.843,6590,253.75748,198,0
214,2020-03-13 07:46:41.329,5251.4043,6548,1584057600000,1.6180725,3245469,2020-03-13 19:04:52.175,6467,240.01273,81,0
215,2020-04-02 22:00:01.232,279.85376,314,1585785600000,3.6553721,154842,2020-04-02 22:00:01.232,271,14.401772,43,0
216,2019-12-22 23:00:03.699,1801.2737,2191,1576972800000,3.3904946,1009310,2019-12-22 23:00:03.699,2097,83.78339,94,0
217,2020-02-02 11:10:24.548,1002.39355,1197,1580601600000,1.6733606,599030,2020-02-02 22:29:23.271,1153,46.63556,44,0
218,2020-05-16 22:00:02.444,28.722702,34,1589587200000,3.0839257,16351,2020-05-16 22:00:02.444,33,1.3921394,1,0
219,2019-12-25 23:00:01.327,7392.733,9248,1577232000000,6.670084,4765112,2019-12-25 23:00:01.327,8972,345.37625,276,0
220,2020-03-16 08:49:35.775,135.4502,165,1584316800000,1.4151276,95715,2020-03-16 22:00:06.232,165,6.576355,0,0
221,2019-12-28 23:00:02.672,6381.8223,8232,1577491200000,4.5747576,4465571,2019-12-28 23:00:02.672,8146,297.08588,86,0
222,2020-03-17 09:09:40.069,148.35156,176,1584403200000,1.7543894,84560,2020-03-17 12:34:53.428,166,6.9796753,10,0
223,2020-05-19 22:00:07.648,253.19586,303,1589846400000,2.7850716,136811,2020-05-19 22:00:07.648,298,11.874403,5,0
224,2020-02-05 08:27:37.562,3650.6912,4547,1580860800000,1.6455013,2218589,2020-02-05 22:57:18.628,4456,165.50966,91,0
225,2020-04-05 22:00:01.753,163.60767,191,1586044800000,3.222418,99846,2020-04-05 22:00:01.753,172,8.278442,19,0
226,2019-12-31 23:00:01.330,838.58344,931,1577750400000,5.591721,421531,2019-12-31 23:00:01.330,821,42.37106,110,0
227,2020-03-19 07:59:00.160,126.84277,151,1584576000000,1.7398415,72904,2020-03-19 20:47:46.860,150,5.991455,1,0
228,2020-04-08 22:00:03.314,890.0907,1044,1586304000000,2.8806367,477518,2020-04-08 22:00:03.314,957,43.363827,87,0
229,2020-05-22 22:00:01.733,340.2079,415,1590105600000,3.0480325,223472,2020-05-22 22:00:01.733,407,16.240833,8,0
230,2020-04-11 22:00:01.321,788.8702,843,1586563200000,4.5322895,376280,2020-04-11 22:00:01.321,702,41.639904,141,0
231,2020-03-20 12:07:09.101,310.05078,327,1584662400000,2.0161915,153780,2020-03-20 22:45:52.040,306,17.075378,21,0
232,2020-04-14 22:00:01.517,423.47537,473,1586822400000,6.9444447,231658,2020-04-14 22:00:01.517,436,22.085196,37,0
233,2020-03-23 15:19:10.320,74.24669,77,1584921600000,2.1677732,34250,2020-03-29 22:00:55.163,76,3.7571385,1,0
234,2020-01-03 23:00:01.604,305.7367,362,1578009600000,3.7104855,159525,2020-01-03 23:00:01.604,351,13.948185,11,0
235,2020-02-08 07:21:23.350,7201.522,8862,1581120000000,1.5988357,4504228,2020-02-08 20:10:01.034,8410,341.45435,452,0
236,2020-04-17 22:00:02.582,152.31847,150,1587081600000,5.85949,60091,2020-04-17 22:00:02.582,118,8.903533,32,0
237,2020-03-24 11:33:36.603,311.925,356,1585008000000,1.8620397,167517,2020-03-30 22:00:13.992,315,15.988549,41,0
238,2020-04-20 22:00:01.505,745.0517,809,1587340800000,3.7117178,371378,2020-04-20 22:00:01.505,677,38.951847,132,0
239,2020-05-25 22:00:01.490,294.1149,297,1590364800000,5.34873,122778,2020-05-25 22:00:01.490,237,15.931357,60,0
240,2020-01-06 23:00:05.081,2326.2153,2713,1578268800000,3.3629072,1221082,2020-01-06 23:00:05.081,2287,115.09826,426,0
241,2020-03-26 08:11:09.077,267.22015,298,1585180800000,1.7962255,148767,2020-04-01 22:00:02.379,268,14.396053,30,0
242,2020-03-27 12:01:20.375,176.07556,188,1585267200000,1.916358,91880,2020-04-02 22:00:01.785,175,9.422871,13,0
243,2020-04-23 22:00:01.733,532.40497,621,1587600000000,3.7104855,326014,2020-04-23 22:00:01.733,594,26.08112,27,0
244,2020-03-30 08:44:19.424,209.47571,206,1585526400000,2.1411796,97831,2020-03-30 20:51:40.974,171,11.642448,35,0
245,2020-01-09 23:00:01.540,594.7491,687,1578528000000,6.05186,317472,2020-01-09 23:00:01.540,651,29.307632,36,0
246,2020-02-11 08:03:23.223,5477.844,6798,1581379200000,1.6758564,3268683,2020-02-11 22:43:43.008,6698,246.85696,100,0
247,2020-04-02 05:44:43.035,279.85376,314,1585785600000,1.807235,154851,2020-04-02 16:54:59.008,271,14.401772,43,0
248,2020-03-29 10:01:47.072,92.05249,114,1585440000000,1.6864468,54583,2020-03-29 13:40:02.584,114,4.062439,0,0
249,2020-05-28 22:00:01.390,187.9871,171,1590624000000,4.3636436,76622,2020-05-28 22:00:01.390,115,11.763844,56,0
250,2020-04-26 22:02:44.342,302.89438,350,1587859200000,2.9889195,161314,2020-04-26 22:02:44.342,332,14.88307,18,0
251,2020-01-12 23:00:02.869,1427.6089,1706,1578787200000,3.4771767,872353,2020-01-12 23:00:02.869,1642,66.418106,64,0
252,2020-04-05 08:36:58.431,163.60767,191,1586044800000,1.6384884,99852,2020-04-05 19:00:14.902,172,8.278442,19,0
253,2020-02-14 08:15:36.382,4780.7,5730,1581638400000,1.8089725,2642771,2020-02-14 18:01:38.592,5347,225.2557,383,0
254,2020-05-31 22:00:01.395,3429.6191,3810,1590883200000,3.4245682,1830856,2020-05-31 22:00:01.395,2538,194.66228,1272,0
255,2020-04-01 05:45:23.208,328.81348,353,1585699200000,2.233537,147216,2020-04-01 22:00:02.711,275,18.146568,78,0
256,2020-01-15 23:00:02.422,62.118164,69,1579046400000,2.4373,32451,2020-01-15 23:00:02.422,66,3.3765564,3,0
257,2020-04-29 22:00:01.360,453.89175,501,1588118400000,2.952115,238840,2020-04-29 22:00:01.360,437,24.264513,64,0
258,2020-02-16 23:10:43.736,5055.01,6220,1581897600000,1.7174305,2943356,2020-02-17 20:22:14.356,5985,230.31848,235,0
259,2020-04-08 05:00:20.778,890.0907,1044,1586304000000,1.8639188,477537,2020-04-08 20:36:17.574,957,43.363827,87,0
260,2020-06-03 22:00:01.676,960.0342,1160,1591142400000,5.1982102,554782,2020-06-03 22:00:01.676,1138,46.626637,22,0
261,2020-04-04 20:32:11.522,24.339111,29,1585958400000,1.7972126,13542,2020-04-04 20:40:10.434,29,1.1300507,0,0
262,2020-05-02 22:00:01.381,117.59172,128,1588377600000,3.7037644,54984,2020-05-02 22:00:01.381,127,5.834727,1,0
263,2020-01-18 23:00:01.432,4414.9517,5146,1579305600000,4.2846828,2576221,2020-01-18 23:00:01.432,4560,221.94687,586,0
264,2020-02-20 06:22:10.030,6241.3916,7901,1582156800000,1.5743829,3964341,2020-02-20 21:38:31.725,7858,283.8417,43,0
265,2020-06-06 22:00:01.348,373.32233,419,1591401600000,3.5333645,235452,2020-06-06 22:00:01.348,337,19.845467,82,0
266,2020-04-07 08:50:33.345,322.3197,369,1586217600000,1.9622478,164260,2020-04-07 20:36:05.666,342,15.828127,27,0
267,2020-04-11 10:19:48.997,788.8702,843,1586563200000,2.096423,376293,2020-04-11 21:14:46.322,702,41.639904,141,0
268,2020-05-05 22:00:01.473,136.59735,166,1588636800000,2.033294,89805,2020-05-05 22:00:01.473,162,6.523594,4,0
269,2020-01-21 23:00:01.310,5918.431,7075,1579564800000,6.9444447,3339458,2020-01-21 23:00:01.310,6440,284.59033,635,0
270,2020-02-23 08:37:16.424,1592.8794,1914,1582416000000,1.7180115,927164,2020-02-23 19:53:12.338,1844,74.18411,70,0
271,2020-04-10 08:51:02.989,188.04385,214,1586476800000,1.9007914,98929,2020-04-10 19:50:02.009,201,9.281062,13,0
272,2020-01-24 23:00:01.570,6985.1562,8177,1579824000000,6.8523917,3948319,2020-01-24 23:00:01.570,6944,353.1726,1233,0
273,2020-06-09 22:00:02.909,215.57205,232,1591660800000,3.8034728,108817,2020-06-09 22:00:02.909,179,11.983677,53,0
274,2020-05-08 22:00:01.641,41.374466,47,1588896000000,2.703979,21469,2020-05-08 22:00:01.641,47,2.1658888,0,0
275,2020-04-14 08:47:52.765,423.47537,473,1586822400000,1.8279383,231668,2020-04-14 21:09:10.347,436,22.085196,37,0
276,2020-01-27 23:00:01.588,3954.1426,4862,1580083200000,4.494417,2593895,2020-01-27 23:00:01.588,4642,188.62463,220,0
277,2020-02-26 06:26:08.904,5252.002,5942,1582675200000,1.8572062,2827904,2020-02-26 22:44:33.954,5340,258.90027,602,0
278,2020-04-13 07:33:23.195,172.63742,162,1586736000000,2.3781664,72592,2020-04-13 20:04:22.121,114,10.405147,48,0
279,2020-05-11 22:00:17.406,501.11664,555,1589155200000,5.6901393,258489,2020-05-11 22:00:17.406,509,24.908691,46,0
280,2020-06-12 22:00:01.509,413.90884,481,1591920000000,3.7567418,228501,2020-06-12 22:00:01.509,428,20.793552,53,0
281,2020-01-30 23:00:01.904,5448.102,6788,1580342400000,3.727139,3405077,2020-01-30 23:00:01.904,6590,253.75748,198,0
282,2020-04-16 08:22:27.013,884.4496,909,1586995200000,2.0066295,440763,2020-04-16 20:29:22.098,716,47.126846,193,0
283,2020-02-02 23:00:01.198,1002.39355,1197,1580601600000,4.4827375,599012,2020-02-02 23:00:01.198,1153,46.63556,44,0
284,2020-02-29 16:00:46.562,148.0625,161,1582934400000,2.0082488,73727,2020-02-29 16:00:46.562,133,7.668091,28,0
285,2020-04-17 09:37:39.873,152.31847,150,1587081600000,2.5346088,60095,2020-04-17 19:59:14.380,118,8.903533,32,0
286,2020-04-19 10:12:47.305,65.46845,58,1587254400000,3.185862,20549,2020-04-19 13:29:15.937,43,4.1168804,15,0
287,2020-02-05 23:00:01.969,3650.6912,4547,1580860800000,3.763455,2218553,2020-02-05 23:00:01.969,4456,165.50966,91,0
288,2020-06-15 22:00:04.922,69.15236,69,1592179200000,3.9953234,35802,2020-06-15 22:00:04.922,66,3.663186,3,0
289,2020-05-14 22:00:02.167,211.47214,241,1589414400000,2.8797014,121806,2020-05-14 22:00:02.167,189,11.595681,52,0
290,2020-02-08 23:00:01.471,7201.522,8862,1581120000000,4.7828493,4504149,2020-02-08 23:00:01.471,8410,341.45435,452,0
291,2020-04-22 12:19:56.519,450.79468,518,1587513600000,1.7071322,264065,2020-04-22 20:00:30.550,502,22.723398,16,0
292,2020-06-18 22:00:01.941,67.75169,75,1592438400000,2.029602,40128,2020-06-18 22:00:01.941,69,3.6916773,6,0
293,2020-03-03 07:23:28.998,6864.352,8483,1583193600000,1.6563294,4144315,2020-03-03 19:09:10.322,8262,314.7305,221,0
294,2020-04-20 09:42:02.123,745.0517,809,1587340800000,2.0060902,371394,2020-04-20 21:06:01.029,677,38.951847,132,0
295,2020-02-11 23:00:01.357,5477.844,6798,1581379200000,4.9902673,3268638,2020-02-11 23:00:01.357,6698,246.85696,100,0
296,2020-05-17 22:00:01.659,160.3367,178,1589673600000,2.569913,86329,2020-05-17 22:00:01.659,154,8.525236,24,0
297,2020-04-25 09:54:49.675,587.58716,680,1587772800000,1.896281,309862,2020-04-25 20:49:09.741,638,28.249193,42,0
298,2020-02-14 23:00:04.450,4780.7,5730,1581638400000,6.9444447,2642727,2020-02-14 23:00:04.450,5347,225.2557,383,0
299,2020-06-21 22:00:01.809,144.3287,166,1592697600000,4.3215537,85726,2020-06-21 22:00:01.809,145,7.3058167,21,0
300,2020-05-20 22:00:01.630,47.630157,38,1589932800000,5.4676776,14704,2020-05-20 22:00:01.630,32,2.9864042,6,0
301,2020-04-28 07:09:01.586,310.4783,360,1588032000000,1.9794366,156851,2020-04-28 19:39:36.462,315,15.539743,45,0
302,2020-02-17 23:00:01.439,5055.01,6220,1581897600000,4.013811,2943318,2020-02-17 23:00:01.439,5985,230.31848,235,0
303,2020-04-23 08:34:57.599,532.40497,621,1587600000000,1.6330146,326025,2020-04-23 21:55:42.864,594,26.08112,27,0
304,2020-02-20 23:00:01.038,6241.3916,7901,1582156800000,5.320107,3964295,2020-02-20 23:00:01.038,7858,283.8417,43,0
305,2020-06-24 22:00:02.565,572.1795,641,1592956800000,5.225331,312278,2020-06-24 22:00:02.565,597,29.740063,44,0
306,2020-04-30 22:04:06.636,101.74303,122,1588291200000,1.8791882,54142,2020-05-01 19:36:29.133,118,4.859966,4,0
307,2020-05-23 22:00:01.500,198.34499,212,1590192000000,5.9815793,91592,2020-05-23 22:00:01.500,163,11.203786,49,0
308,2020-02-23 23:00:02.280,1592.8794,1914,1582416000000,3.8144562,927145,2020-02-23 23:00:02.280,1844,74.18411,70,0
309,2020-04-26 09:02:26.361,302.89438,350,1587859200000,1.8775784,161321,2020-04-26 19:51:00.851,332,14.88307,18,0
310,2020-03-06 12:15:01.694,5529.037,6803,1583452800000,1.7212956,3212136,2020-03-06 20:49:03.687,6519,255.2267,284,0
311,2020-05-04 06:51:54.255,598.7605,668,1588550400000,2.1573532,277544,2020-05-04 21:57:26.730,560,31.20257,108,0
312,2020-02-26 23:00:01.644,5252.002,5942,1582675200000,6.9438906,2827875,2020-02-26 23:00:01.644,5340,258.90027,602,0
313,2020-06-27 22:00:01.423,79.829346,82,1593216000000,3.2913792,32276,2020-06-27 22:00:01.423,77,4.063301,5,0
314,2020-05-26 22:00:01.605,314.99384,380,1590451200000,3.2744927,175121,2020-05-26 22:00:01.605,365,14.422468,15,0
315,2020-02-29 23:00:35.195,148.0625,161,1582934400000,2.5768504,73725,2020-02-29 23:00:35.195,133,7.668091,28,0
316,2020-05-07 12:08:13.707,225.57243,255,1588809600000,1.7455876,129224,2020-05-07 19:04:14.958,219,11.594559,36,0
317,2020-05-29 22:00:01.288,278.11163,322,1590710400000,3.3570826,143118,2020-05-29 22:00:01.288,286,13.766353,36,0
318,2020-03-09 07:18:35.946,6733.3594,8387,1583712000000,1.6547601,4069085,2020-03-09 19:13:32.719,8209,307.0475,178,0
319,2020-04-29 07:28:49.115,453.89175,501,1588118400000,1.9003175,238850,2020-04-29 20:28:34.968,437,24.264513,64,0
320,2020-06-01 22:00:04.906,220.36755,266,1590969600000,2.5395145,122134,2020-06-01 22:00:04.906,259,10.056404,7,0
321,2020-06-30 22:00:03.709,523.37354,624,1593475200000,6.0411224,276163,2020-06-30 22:00:03.709,605,24.39476,19,0
322,2020-05-10 10:36:46.785,385.09235,420,1589068800000,2.0551186,187382,2020-05-10 21:44:46.269,361,20.894215,59,0
323,2020-03-03 23:00:01.574,6864.352,8483,1583193600000,6.9444447,4144263,2020-03-03 23:00:01.574,8262,314.7305,221,0
324,2020-03-12 06:33:33.309,5243.832,6601,1583971200000,1.5801557,3318553,2020-03-12 22:52:39.902,6526,239.11893,75,0
325,2020-05-02 14:59:25.655,117.59172,128,1588377600000,2.1385381,54986,2020-05-02 20:45:20.763,127,5.834727,1,0
326,2020-07-03 22:00:01.882,598.3633,720,1593734400000,6.9444447,334378,2020-07-03 22:00:01.882,713,27.925385,7,0
327,2020-06-04 22:00:01.459,1092.528,1291,1591228800000,2.6480415,653719,2020-06-04 22:00:01.459,1189,53.619385,102,0
328,2020-03-06 23:00:01.564,5529.037,6803,1583452800000,3.9886613,3212103,2020-03-06 23:00:01.564,6519,255.2267,284,0
329,2020-05-13 06:38:56.867,278.97513,289,1589328000000,2.1168573,131787,2020-05-13 19:06:48.747,255,14.799904,34,0
330,2020-05-05 08:14:22.250,136.59735,166,1588636800000,1.5209571,89810,2020-05-05 22:00:02.181,162,6.523594,4,0
331,2020-03-15 10:30:04.647,1576.0293,1976,1584230400000,1.5842478,994812,2020-03-15 20:57:49.368,1915,73.94299,61,0
332,2020-06-07 22:00:04.462,1298.0275,1630,1591488000000,2.0347784,827111,2020-06-07 22:00:04.462,1613,59.14,17,0
333,2020-03-09 23:37:51.233,6733.3594,8387,1583712000000,3.4938655,4069026,2020-03-09 23:37:51.233,8209,307.0475,178,0
334,2020-07-06 22:00:02.312,1816.0605,2226,1593993600000,3.2335691,1085274,2020-07-06 22:00:02.312,2157,83.42212,69,0
335,2020-05-08 09:03:41.139,41.374466,47,1588896000000,1.926996,21470,2020-05-08 19:40:31.491,47,2.1658888,0,0
336,2020-05-16 16:13:05.670,28.722702,34,1589587200000,1.7564415,16352,2020-05-16 22:00:03.427,33,1.3921394,1,0
337,2020-03-12 23:00:01.634,5243.832,6601,1583971200000,5.3274198,3318514,2020-03-12 23:00:01.634,6526,239.11893,75,0
338,2020-07-09 22:00:01.770,1869.9551,2242,1594252800000,3.2667654,1174255,2020-07-09 22:00:01.770,2073,90.29962,169,0
339,2020-06-10 22:00:01.425,302.26266,340,1591747200000,3.5209196,145019,2020-06-10 22:00:01.425,287,15.198023,53,0
340,2020-03-18 06:45:43.181,887.1084,948,1584489600000,2.0058749,442255,2020-03-18 22:33:30.093,823,46.587708,125,0
341,2020-05-11 14:27:25.436,501.11664,555,1589155200000,1.938523,258504,2020-05-11 22:00:17.990,509,24.908691,46,0
342,2020-07-12 22:00:01.773,722.3585,815,1594512000000,4.812605,373690,2020-07-12 22:00:01.773,749,37.385185,66,0
343,2020-05-14 11:24:42.370,211.47214,241,1589414400000,1.7360942,121809,2020-05-14 21:17:28.318,189,11.595681,52,0
344,2020-05-19 10:41:03.323,253.19586,303,1589846400000,1.8506039,136817,2020-05-19 20:29:31.564,298,11.874403,5,0
345,2020-06-13 22:00:03.517,569.2576,635,1592006400000,3.1280484,292389,2020-06-13 22:00:03.517,530,30.3783,105,0
346,2020-03-15 23:00:01.569,1576.0293,1976,1584230400000,3.9175987,994789,2020-03-15 23:00:01.569,1915,73.94299,61,0
347,2020-07-15 22:00:01.768,368.0039,439,1594771200000,2.970154,205609,2020-07-15 22:00:01.768,434,17.192337,5,0
348,2020-03-21 12:50:40.658,487.42773,557,1584748800000,1.6893575,288528,2020-03-21 19:57:08.355,525,24.104797,32,0
349,2020-05-17 15:35:01.349,160.3367,178,1589673600000,1.8571858,86333,2020-05-17 21:10:06.275,154,8.525236,24,0
350,2020-07-18 22:13:18.936,206.03638,229,1595030400000,2.6835647,111627,2020-07-18 22:13:18.936,216,10.179825,13,0
351,2020-06-16 22:00:01.823,321.37512,365,1592265600000,6.9444447,186265,2020-06-16 22:00:01.823,345,16.04755,20,0
352,2020-03-18 23:00:01.225,887.1084,948,1584489600000,6.9444447,442238,2020-03-18 23:00:01.225,823,46.587708,125,0
353,2020-07-21 22:00:00.869,521.87756,646,1595289600000,2.866378,317600,2020-07-21 22:00:00.869,635,25.001068,11,0
354,2020-05-22 07:12:54.604,340.2079,415,1590105600000,1.5223151,223480,2020-05-22 20:45:01.820,407,16.240833,8,0
355,2020-05-20 13:37:55.430,47.630157,38,1589932800000,3.2390802,14704,2020-05-20 22:00:02.571,32,2.9864042,6,0
356,2020-07-24 22:00:00.822,217.0768,257,1595548800000,6.9444447,136598,2020-07-24 22:00:00.822,254,10.158577,3,0
357,2020-06-19 22:05:01.515,157.16687,184,1592524800000,1.9290357,107913,2020-06-19 22:05:01.515,176,7.7327323,8,0
358,2020-03-21 23:00:01.332,487.42773,557,1584748800000,3.5038543,288518,2020-03-21 23:00:01.332,525,24.104797,32,0
359,2020-05-23 11:31:17.699,198.34499,212,1590192000000,2.1653824,91598,2020-05-23 20:41:10.068,163,11.203786,49,0
360,2020-07-27 22:30:06.685,46.64215,51,1595808000000,2.1849308,32980,2020-07-27 22:30:06.685,51,2.4294682,0,0
361,2020-05-24 22:10:45.263,294.1149,297,1590364800000,2.3953478,122785,2020-05-25 20:49:44.230,237,15.931357,60,0
362,2020-03-25 12:48:22.325,291.7533,306,1585094400000,2.22768,130967,2020-03-31 22:00:02.801,244,15.426195,62,0
363,2020-06-22 22:00:02.983,2364.3228,3004,1592784000000,2.9361703,1504910,2020-06-22 22:00:02.983,2968,107.01284,36,0
364,2020-07-30 22:00:01.114,66.17316,71,1596067200000,2.318812,29983,2020-07-30 22:00:01.114,60,3.4094582,11,0
365,2020-05-26 08:24:04.610,314.99384,380,1590451200000,1.7986172,175131,2020-05-26 20:51:39.450,365,14.422468,15,0
366,2020-03-25 23:00:02.008,291.7533,306,1585094400000,3.4148324,130960,2020-03-25 23:00:02.008,244,15.426195,62,0
367,2020-06-25 22:00:11.215,258.21033,303,1593043200000,2.5413942,156070,2020-06-25 22:00:11.215,300,12.395737,3,0
368,2020-05-28 07:51:36.925,187.9871,171,1590624000000,2.4532475,76627,2020-05-28 17:34:20.842,115,11.763844,56,0
369,2020-05-29 07:17:30.599,278.11163,322,1590710400000,1.9431301,143125,2020-05-29 14:14:31.370,286,13.766353,36,0
370,2020-08-02 22:00:00.972,1568.3718,1805,1596326400000,6.3419437,817341,2020-08-02 22:00:00.972,1661,76.18721,144,0
371,2020-03-28 12:21:49.704,336.27295,418,1585353600000,1.5784382,213041,2020-04-03 22:00:01.885,405,15.639175,13,0
372,2020-06-01 08:49:10.254,220.36755,266,1590969600000,1.8042333,122139,2020-06-01 21:01:57.307,259,10.056404,7,0
373,2020-08-05 22:00:01.302,156.42445,173,1596585600000,6.8627925,88194,2020-08-05 22:00:01.302,172,7.7607455,1,0
374,2020-03-28 23:00:01.643,336.27295,418,1585353600000,1.944214,213034,2020-03-28 23:00:01.643,405,15.639175,13,0
375,2020-06-28 22:00:01.656,702.37683,776,1593302400000,6.9444447,346201,2020-06-28 22:00:01.656,699,35.529785,77,0
376,2020-08-08 22:00:01.597,98.5148,119,1596844800000,2.876288,56705,2020-08-08 22:00:01.597,117,4.6698275,2,0
377,2020-05-31 08:07:22.929,3429.6191,3810,1590883200000,1.8732035,1830884,2020-05-31 21:59:02.923,2538,194.66228,1272,0
378,2020-06-04 12:38:08.911,1092.528,1291,1591228800000,1.671188,653743,2020-06-04 19:14:41.739,1189,53.619385,102,0
379,2020-03-31 19:12:42.861,370.2323,429,1585612800000,1.656799,223462,2020-03-31 21:35:01.148,420,17.43608,9,0
380,2020-03-31 22:00:01.769,370.2323,429,1585612800000,2.6750014,223453,2020-03-31 22:00:01.769,420,17.43608,9,0
381,2020-08-11 22:00:01.541,64.803345,77,1597104000000,4.071478,43442,2020-08-11 22:00:01.541,74,3.4179916,3,0
382,2020-07-01 22:00:03.263,200.55518,243,1593561600000,2.7178478,125512,2020-07-01 22:00:03.263,237,9.625046,6,0
383,2020-08-14 22:00:04.182,148.81854,161,1597363200000,2.8823159,85188,2020-08-14 22:00:04.182,160,7.480486,1,0
384,2020-06-07 08:40:44.454,1298.0275,1630,1591488000000,1.5693247,827124,2020-06-07 19:46:03.617,1613,59.14,17,0
385,2020-04-03 22:00:01.381,324.75513,364,1585872000000,3.7337527,169331,2020-04-03 22:00:01.381,338,16.341095,26,0
386,2020-06-03 09:33:54.497,960.0342,1160,1591142400000,1.7304175,554799,2020-06-03 22:00:02.560,1138,46.626637,22,0
387,2020-07-04 22:00:01.607,2120.8384,2602,1593820800000,3.1834035,1366358,2020-07-04 22:00:01.607,2514,100.17253,88,0
388,2020-04-03 10:41:34.559,324.75513,364,1585872000000,1.9177442,169342,2020-04-03 19:05:30.675,338,16.341095,26,0
389,2020-06-10 13:25:27.280,302.26266,340,1591747200000,2.0842092,145025,2020-06-10 19:19:47.643,287,15.198023,53,0
390,2020-08-17 22:00:04.708,61.050537,69,1597622400000,2.6429741,29680,2020-08-17 22:00:04.708,66,3.1286201,3,0
391,2020-07-07 22:00:05.467,249.32812,297,1594080000000,3.7672477,138119,2020-07-07 22:00:05.467,268,12.2969055,29,0
392,2020-04-06 08:26:40.673,63.970947,48,1586131200000,2.9437237,21731,2020-04-06 20:32:00.899,45,3.795105,3,0
393,2020-06-06 10:50:38.294,373.32233,419,1591401600000,1.5855131,235458,2020-06-06 20:59:20.732,337,19.845467,82,0
394,2020-06-13 05:15:01.749,569.2576,635,1592006400000,1.9468583,292398,2020-06-13 20:40:15.870,530,30.3783,105,0
395,2020-08-20 22:00:01.454,82.32056,93,1597881600000,2.5583282,40472,2020-08-20 22:00:01.454,90,4.2474594,3,0
396,2020-07-10 22:00:01.416,1949.4912,2255,1594339200000,6.9444447,1134314,2020-07-10 22:00:01.416,1989,97.476135,266,0
397,2020-07-13 22:00:02.342,576.1261,650,1594598400000,4.1977296,290638,2020-07-13 22:00:02.342,631,28.855812,19,0
398,2020-04-06 22:00:01.757,63.970947,48,1586131200000,6.9444447,21730,2020-04-06 22:00:01.757,45,3.795105,3,0
399,2020-04-09 08:25:08.741,199.7037,241,1586390400000,1.7360013,115036,2020-04-09 19:54:21.694,221,9.534547,20,0
400,2020-06-09 15:13:44.190,215.57205,232,1591660800000,1.9809436,108822,2020-06-09 20:37:37.506,179,11.983677,53,0
401,2020-08-23 22:00:01.275,310.95667,356,1598140800000,2.736706,166242,2020-08-23 22:00:01.275,325,15.554161,31,0
402,2020-07-16 22:00:01.661,1066.823,1244,1594857600000,4.6703386,622786,2020-07-16 22:00:01.661,1181,50.944878,63,0
403,2020-06-16 10:54:15.242,321.37512,365,1592265600000,1.7252411,186278,2020-06-16 18:31:27.639,345,16.04755,20,0
404,2020-07-19 22:00:05.643,1728.5564,2018,1595116800000,3.5075037,978457,2020-07-19 22:00:05.643,1922,84.08649,96,0
405,2020-04-09 22:00:01.603,199.7037,241,1586390400000,2.8744864,115033,2020-04-09 22:00:01.603,221,9.534547,20,0
406,2020-07-22 22:15:55.843,156.89868,181,1595376000000,2.5984058,79316,2020-07-22 22:15:55.843,173,7.5548596,8,0
407,2020-04-12 09:40:27.099,549.2815,603,1586649600000,2.0203278,271877,2020-04-12 21:24:03.846,535,29.082855,68,0
408,2020-06-19 00:24:35.642,157.16687,184,1592524800000,1.4563694,107916,2020-06-19 15:25:23.235,176,7.7327323,8,0
409,2020-06-12 10:26:31.606,413.90884,481,1591920000000,1.8113375,228510,2020-06-12 20:49:53.386,428,20.793552,53,0
410,2020-07-25 22:00:00.878,431.80722,444,1595635200000,4.6140695,209593,2020-07-25 22:00:00.878,365,23.180378,79,0
