create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2019-11-27 23:00:02.220,4448.07,9bff1033-c36c-4629-9ccb-8cc3c4473299.achievement.json,5576,6000,1574812800000,3.6575537,yFuc3cHWzI,2789340,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-27 23:00:02.220,5441,9bff1033-c36c-4629-9ccb-8cc3c4473299.binning_data.json,9bff1033-c36c-4629-9ccb-8cc3c4473299,203.52815,135,,0
2019-12-11 23:00:01.099,119.56902,9a115cf5-7eea-4c7a-8fc3-c6279100b2fe.achievement.json,111,6000,1576022400000,3.2502887,yFuc3cHWzI,42466,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-11 23:00:01.099,41,9a115cf5-7eea-4c7a-8fc3-c6279100b2fe.binning_data.json,9a115cf5-7eea-4c7a-8fc3-c6279100b2fe,7.8619566,70,,0
2019-12-11 12:59:11.074,119.56902,558a84e0-aabd-4520-b96e-6aeb1fb4483f.achievement.json,111,6000,1576022400000,2.8155513,VfS0qUERdZ,42467,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-11 14:53:37.252,41,558a84e0-aabd-4520-b96e-6aeb1fb4483f.binning_data.json,558a84e0-aabd-4520-b96e-6aeb1fb4483f,7.8619566,70,558a84e0-aabd-4520-b96e-6aeb1fb4483f.source_info.json,0
2019-11-30 15:55:26.863,1282.1813,cff8a5bd-9831-4f5e-b606-6cf7c25cc4c5.achievement.json,1481,6000,1575072000000,6.9444447,yFuc3cHWzI,747455,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-30 23:00:01.993,1351,cff8a5bd-9831-4f5e-b606-6cf7c25cc4c5.binning_data.json,cff8a5bd-9831-4f5e-b606-6cf7c25cc4c5,65.12138,130,,0
2019-12-03 23:00:02.367,4391.8013,6b37a48e-0f1f-47c7-9636-a68540257a85.achievement.json,5337,6000,1575331200000,5.854295,yFuc3cHWzI,2522851,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-03 23:00:02.367,5068,6b37a48e-0f1f-47c7-9636-a68540257a85.binning_data.json,6b37a48e-0f1f-47c7-9636-a68540257a85,203.22151,269,,0
2019-12-12 07:39:12.264,5766.1035,3b5f73d1-61e0-4cbc-813c-73d523b8cb09.achievement.json,7123,6000,1576108800000,1.6775217,VfS0qUERdZ,3437275,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-12 18:42:01.995,6887,3b5f73d1-61e0-4cbc-813c-73d523b8cb09.binning_data.json,3b5f73d1-61e0-4cbc-813c-73d523b8cb09,264.70523,236,3b5f73d1-61e0-4cbc-813c-73d523b8cb09.source_info.json,0
2019-12-14 10:07:59.026,845.85156,1a64a23f-98c6-4c3c-b0a2-86b8c99cfe4a.achievement.json,951,6000,1576281600000,1.9373463,VfS0qUERdZ,436603,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-14 22:11:00.694,838,1a64a23f-98c6-4c3c-b0a2-86b8c99cfe4a.binning_data.json,1a64a23f-98c6-4c3c-b0a2-86b8c99cfe4a,43.00714,113,1a64a23f-98c6-4c3c-b0a2-86b8c99cfe4a.source_info.json,0
2019-12-06 23:00:01.695,6667.956,0f379060-bbb3-430e-ac49-d108a7a5ed24.achievement.json,8196,6000,1575590400000,5.9246664,yFuc3cHWzI,3913964,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-06 23:00:01.695,7889,0f379060-bbb3-430e-ac49-d108a7a5ed24.binning_data.json,0f379060-bbb3-430e-ac49-d108a7a5ed24,307.0631,307,,0
2019-12-14 23:00:03.645,845.85156,474e97d4-db73-4cfa-b809-2707151f34cc.achievement.json,951,6000,1576281600000,4.906786,yFuc3cHWzI,436586,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-14 23:00:03.645,838,474e97d4-db73-4cfa-b809-2707151f34cc.binning_data.json,474e97d4-db73-4cfa-b809-2707151f34cc,43.00714,113,,0
2019-12-09 23:01:00.235,5459.43,faec3de7-5f5f-4012-affd-4c07796be956.achievement.json,6810,6000,1575849600000,6.9444447,yFuc3cHWzI,3289757,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-09 23:01:00.235,6698,faec3de7-5f5f-4012-affd-4c07796be956.binning_data.json,faec3de7-5f5f-4012-affd-4c07796be956,249.0111,112,,0
